time,temp,rh,wind,winddir,pressure
2/12/2020 9:43,-15.42,84.5,16.27,10.34,978.097
2/12/2020 9:43,-15.14,84.4,17.35,2.84,978.097
2/12/2020 9:43,-15.49,84.5,16.95,8.74,977.4351
2/12/2020 9:43,-15.31,84.4,16.95,3.447,977.4351
2/12/2020 9:43,-15.42,84.4,17.84,6.529,977.5178
2/12/2020 9:43,-15.38,84.4,17.74,3.883,977.9315
2/12/2020 9:43,-15.45,84.5,17.25,6.238,978.2626
2/12/2020 9:43,-15.49,84.4,16.56,2.888,978.1798
2/12/2020 9:43,-15.38,84.5,16.56,1.966,978.1798
2/12/2020 9:43,-15.45,84.5,16.66,22.26,978.097
2/12/2020 9:43,-15.38,84.4,16.76,8.91,977.4351
2/12/2020 9:43,-15.45,84.5,16.76,22.86,977.4351
2/12/2020 9:43,-15.45,84.4,17.35,351.5,977.6833
2/12/2020 9:43,-15.45,84.5,18.33,98.4,977.9315
2/12/2020 9:43,-15.52,84.5,18.13,1.917,978.097
2/12/2020 9:43,-15.42,84.5,18.03,0.218,978.097
2/12/2020 9:43,-15.42,84.5,18.03,1.772,977.8488
2/12/2020 9:43,-15.45,84.5,17.15,0.922,977.4351
2/12/2020 9:43,-15.45,84.5,16.27,16.97,977.2696
2/12/2020 9:43,-15.52,84.4,17.25,7.5,977.2696
2/12/2020 9:43,-15.38,84.5,17.15,7.961,977.4351
2/12/2020 9:43,-15.45,84.4,16.95,7.791,977.8488
2/12/2020 9:43,-15.45,84.4,16.46,5.922,978.097
2/12/2020 9:43,-15.38,84.4,15.68,0.194,977.9315
2/12/2020 9:43,-15.42,84.5,14.41,0.17,977.4351
2/12/2020 9:43,-15.45,84.5,15.58,21.8,977.4351
2/12/2020 9:43,-15.49,84.5,15.78,0.17,978.097
2/12/2020 9:43,-15.45,84.4,14.21,9.22,978.097
2/12/2020 9:43,-15.49,84.6,13.52,14.73,977.9315
2/12/2020 9:43,-15.49,84.5,15.68,12.62,977.6833
2/12/2020 9:43,-15.45,84.5,15.48,7.888,978.2626
2/12/2020 9:43,-15.45,84.4,14.01,4.879,978.1798
2/12/2020 9:43,-15.45,84.5,14.01,0.194,978.0143
2/12/2020 9:43,-15.45,84.5,13.62,1.82,977.6006
2/12/2020 9:43,-15.45,84.5,15.48,5.874,977.6833
2/12/2020 9:43,-15.45,84.6,15.78,3.641,977.7661
2/12/2020 9:43,-15.38,84.5,19.31,22.31,978.097
2/12/2020 9:43,-15.42,84.5,18.52,3.883,978.2626
2/12/2020 9:44,-15.38,84.6,17.54,2.063,978.2626
2/12/2020 9:44,-15.49,84.5,17.84,8.25,978.2626
2/12/2020 9:44,-15.42,84.4,18.33,24.51,978.1798
2/12/2020 9:44,-15.38,84.5,19.6,21.02,977.8488
2/12/2020 9:44,-15.42,84.5,18.52,3.811,977.4351
2/12/2020 9:44,-15.35,84.5,18.72,13.96,977.3524
2/12/2020 9:44,-15.42,84.4,17.74,11.07,978.0143
2/12/2020 9:44,-15.38,84.5,16.56,7.791,978.097
2/12/2020 9:44,-15.42,84.6,15.39,2.063,977.2696
2/12/2020 9:44,-15.45,84.5,15.58,0.558,977.4351
2/12/2020 9:44,-15.45,84.5,16.95,4.951,977.8488
2/12/2020 9:44,-15.38,84.5,18.23,0.558,977.6833
2/12/2020 9:44,-15.45,84.5,19.31,5.121,977.6833
2/12/2020 9:44,-15.45,84.5,19.31,3.932,978.097
2/12/2020 9:44,-15.45,84.4,18.23,0.85,978.097
2/12/2020 9:44,-15.49,84.5,17.25,2.621,978.097
2/12/2020 9:44,-15.42,84.5,17.25,1.359,977.5178
2/12/2020 9:44,-15.38,84.5,17.64,351.3,977.6833
2/12/2020 9:44,-15.45,84.6,17.54,3.811,977.5178
2/12/2020 9:44,-15.42,84.4,17.84,2.743,977.4351
2/12/2020 9:44,-15.45,84.6,17.93,6.165,977.6833
2/12/2020 9:44,-15.45,84.5,16.56,22.55,977.4351
2/12/2020 9:44,-15.56,84.5,17.44,0.194,977.8488
2/12/2020 9:44,-15.38,84.6,17.25,2.549,978.2626
2/12/2020 9:44,-15.38,84.6,16.46,7.282,978.097
2/12/2020 9:44,-15.49,84.6,16.76,6.626,978.0143
2/12/2020 9:44,-15.35,84.6,17.35,104.4,977.6006
2/12/2020 9:44,-15.45,84.6,18.13,3.228,977.4351
2/12/2020 9:44,-15.45,84.5,17.93,8.64,977.9315
2/12/2020 9:44,-15.45,84.5,17.05,5.413,978.0143
2/12/2020 9:44,-15.45,84.5,16.66,23.23,977.8488
2/12/2020 9:44,-15.42,84.5,17.93,5.874,978.1798
2/12/2020 9:44,-15.42,84.5,17.74,2.743,978.1798
2/12/2020 9:44,-15.52,84.5,16.46,7.015,978.0143
2/12/2020 9:44,-15.38,84.6,13.92,4.83,977.6006
2/12/2020 9:44,-15.49,84.6,15.78,7.621,977.4351
2/12/2020 9:44,-15.38,84.6,16.86,5.728,977.8488
2/12/2020 9:44,-15.45,84.6,17.25,351.5,977.9315
2/12/2020 9:44,-15.42,84.5,15.97,350.2,978.097
2/12/2020 9:44,-15.42,84.5,15.48,0.971,978.097
2/12/2020 9:44,-15.49,84.6,15.88,3.228,978.0143
2/12/2020 9:44,-15.49,84.6,16.46,2.646,977.9315
2/12/2020 9:44,-15.49,84.5,17.74,10.27,977.6006
2/12/2020 9:44,-15.42,84.6,18.52,10.49,977.2696
2/12/2020 9:44,-15.45,84.6,18.52,17.57,977.9315
2/12/2020 9:44,-15.49,84.5,18.72,7.33,977.9315
2/12/2020 9:44,-15.38,84.6,18.23,4.32,978.1798
2/12/2020 9:44,-15.35,84.6,18.13,9.25,978.1798
2/12/2020 9:44,-15.49,84.6,15.78,7.937,977.5178
2/12/2020 9:44,-15.52,84.6,16.07,6.65,977.4351
2/12/2020 9:44,-15.52,84.7,16.76,4.223,977.4351
2/12/2020 9:44,-15.52,84.6,16.86,6.869,977.4351
2/12/2020 9:44,-15.25,84.5,16.37,4.078,978.0143
2/12/2020 9:44,-15.38,84.6,17.05,4.053,978.097
2/12/2020 9:44,-15.38,84.6,16.95,2.694,978.2626
2/12/2020 9:44,-15.35,84.6,17.15,6.723,978.2626
2/12/2020 9:44,-15.45,84.6,17.64,5.461,977.6006
2/12/2020 9:44,-15.42,84.5,17.74,8.06,977.4351
2/12/2020 9:44,-15.38,84.6,17.64,10.66,977.6833
2/12/2020 9:44,-15.38,84.6,16.66,3.495,977.5178
2/12/2020 9:45,-15.49,84.7,16.46,0.728,978.0143
2/12/2020 9:45,-15.45,84.6,17.44,0.971,977.9315
2/12/2020 9:45,-15.52,84.5,18.72,0.388,978.097
2/12/2020 9:45,-15.45,84.6,19.21,0.146,977.4351
2/12/2020 9:45,-15.45,84.6,18.23,4.66,978.097
2/12/2020 9:45,-15.45,84.6,17.44,6.359,977.6006
2/12/2020 9:45,-15.49,84.6,17.05,351.5,977.2696
2/12/2020 9:45,-15.49,84.7,16.37,4.15,977.4351
2/12/2020 9:45,-15.45,84.6,14.99,351.5,978.097
2/12/2020 9:45,-15.45,84.7,15.78,1.82,978.097
2/12/2020 9:45,-15.49,84.5,16.37,5.777,978.0143
2/12/2020 9:45,-15.38,84.6,16.86,4.102,978.2626
2/12/2020 9:45,-15.35,84.6,17.15,4.587,977.8488
2/12/2020 9:45,-15.42,84.6,17.74,4.927,977.6833
2/12/2020 9:45,-15.49,84.5,17.25,1.092,977.4351
2/12/2020 9:45,-15.45,84.6,16.46,22.35,977.6006
2/12/2020 9:45,-15.04,84.6,16.95,1.99,978.097
2/12/2020 9:45,-15.49,84.6,18.03,351.5,978.2626
2/12/2020 9:45,-15.49,84.6,17.25,0.194,978.2626
2/12/2020 9:45,-15.49,84.6,17.25,2.136,978.0143
2/12/2020 9:45,-15.49,84.6,17.25,0.34,977.4351
2/12/2020 9:45,-15.45,84.6,16.27,0.485,977.4351
2/12/2020 9:45,-15.31,84.5,15.58,0.146,978.097
2/12/2020 9:45,-15.45,84.6,15.39,0.437,978.2626
2/12/2020 9:45,-15.18,84.7,15.78,0.995,978.2626
2/12/2020 9:45,-15.42,84.6,15.88,5.752,978.2626
2/12/2020 9:45,-15.45,84.7,16.46,4.32,978.0143
2/12/2020 9:45,-15.49,84.6,15.39,21.09,977.6006
2/12/2020 9:45,-15.38,84.6,15.19,1.99,978.2626
2/12/2020 9:45,-15.35,84.6,16.66,0.146,978.097
2/12/2020 9:45,-15.49,84.6,16.66,0.485,977.4351
2/12/2020 9:45,-15.42,84.7,17.05,0.971,978.097
2/12/2020 9:45,-15.45,84.6,17.84,2.913,977.4351
2/12/2020 9:45,-15.42,84.6,17.35,3.18,978.2626
2/12/2020 9:45,-15.35,84.6,17.74,1.602,978.2626
2/12/2020 9:45,-15.45,84.7,18.23,3.131,977.9315
2/12/2020 9:45,-15.52,84.6,17.84,0.17,977.3524
2/12/2020 9:45,-15.45,84.6,18.82,3.034,977.2696
2/12/2020 9:45,-15.38,84.6,18.13,4.83,977.6006
2/12/2020 9:45,-15.42,84.6,17.54,0.194,977.9315
2/12/2020 9:45,-15.49,84.7,17.64,350.3,978.0143
2/12/2020 9:45,-15.42,84.7,17.93,350.6,978.097
2/12/2020 9:45,-15.45,84.7,17.84,347.2,978.097
2/12/2020 9:45,-15.42,84.7,18.72,350.3,977.8488
2/12/2020 9:45,-15.49,84.7,19.21,269.7,977.2696
2/12/2020 9:45,-15.38,84.7,19.4,23.62,977.5178
2/12/2020 9:45,-15.38,84.6,19.8,0.146,977.7661
2/12/2020 9:45,-15.45,84.6,20.87,0.146,978.0143
2/12/2020 9:45,-15.42,84.7,19.8,351.5,978.097
2/12/2020 9:45,-15.42,84.7,18.52,347,978.097
2/12/2020 9:45,-15.38,84.6,17.54,0.194,978.097
2/12/2020 9:45,-15.42,84.6,16.86,350.5,977.9315
2/12/2020 9:45,-15.45,84.7,17.44,22.4,977.4351
2/12/2020 9:45,-15.42,84.7,17.74,349.9,977.4351
2/12/2020 9:45,-15.49,84.7,19.7,346.8,977.8488
2/12/2020 9:45,-15.45,84.6,18.91,351.5,978.097
2/12/2020 9:45,-15.45,84.6,18.23,351.5,978.2626
2/12/2020 9:45,-15.45,84.6,18.33,350,978.097
2/12/2020 9:45,-15.42,84.7,18.52,350.4,977.7661
2/12/2020 9:45,-15.38,84.6,20.19,0.17,977.4351
2/12/2020 9:46,-15.42,84.6,19.01,21.19,977.4351
2/12/2020 9:46,-15.52,84.6,17.93,21.67,977.5178
2/12/2020 9:46,-15.35,84.6,17.93,5.097,977.3524
2/12/2020 9:46,-15.52,84.7,17.15,351.5,977.8488
2/12/2020 9:46,-15.42,84.7,17.64,23.08,978.2626
2/12/2020 9:46,-15.45,84.6,19.6,14.42,978.2626
2/12/2020 9:46,-15.42,84.6,19.89,351.5,977.9315
2/12/2020 9:46,-15.52,84.6,17.35,4.684,977.5178
2/12/2020 9:46,-15.42,84.6,17.54,0.17,977.6833
2/12/2020 9:46,-15.35,84.6,16.66,351.4,978.097
2/12/2020 9:46,-15.49,84.7,17.35,0.17,977.9315
2/12/2020 9:46,-15.35,84.6,16.95,1.238,977.7661
2/12/2020 9:46,-15.49,84.7,16.56,17.33,978.0143
2/12/2020 9:46,-15.52,84.6,17.93,0.534,978.097
2/12/2020 9:46,-15.42,84.6,17.54,351.5,977.9315
2/12/2020 9:46,-15.38,84.6,17.93,349.4,978.097
2/12/2020 9:46,-15.38,84.7,18.72,0.485,977.6833
2/12/2020 9:46,-15.38,84.7,17.64,0.631,977.6833
2/12/2020 9:46,-15.42,84.7,16.37,2.257,977.9315
2/12/2020 9:46,-15.38,84.5,16.66,351.5,978.2626
2/12/2020 9:46,-15.45,84.6,16.76,0.194,978.2626
2/12/2020 9:46,-15.45,84.5,16.76,23.2,978.2626
2/12/2020 9:46,-15.42,84.6,17.05,0.194,978.097
2/12/2020 9:46,-15.45,84.6,15.88,1.116,977.6833
2/12/2020 9:46,-15.45,84.6,14.9,350.2,977.6006
2/12/2020 9:46,-15.45,84.6,15.88,351.4,977.7661
2/12/2020 9:46,-15.45,84.6,15.78,350.1,978.1798
2/12/2020 9:46,-15.49,84.7,15.78,351.5,978.2626
2/12/2020 9:46,-15.42,84.6,14.99,351.1,978.1798
2/12/2020 9:46,-15.49,84.6,16.17,351.5,978.0143
2/12/2020 9:46,-15.45,84.6,17.05,351.5,978.0143
2/12/2020 9:46,-15.42,84.7,18.62,345.2,977.6006
2/12/2020 9:46,-15.49,84.7,18.23,99.7,978.097
2/12/2020 9:46,-15.42,84.6,17.93,351.5,978.2626
2/12/2020 9:46,-15.45,84.5,16.46,350.8,977.8488
2/12/2020 9:46,-15.49,84.6,16.37,351.4,977.8488
2/12/2020 9:46,-15.52,84.7,16.56,0.17,977.9315
2/12/2020 9:46,-15.38,84.7,16.56,22.5,977.6833
2/12/2020 9:46,-15.49,84.6,16.95,0.17,978.2626
2/12/2020 9:46,-15.31,84.7,17.35,1.068,978.0143
2/12/2020 9:46,-15.38,84.6,17.84,21.5,977.7661
2/12/2020 9:46,-15.45,84.6,17.93,348.7,978.097
2/12/2020 9:46,-15.49,84.6,16.37,350.3,978.097
2/12/2020 9:46,-15.59,84.6,16.76,351.5,978.2626
2/12/2020 9:46,-15.52,84.6,18.23,21.8,978.1798
2/12/2020 9:46,-15.35,84.7,18.72,1.966,978.1798
2/12/2020 9:46,-15.49,84.7,17.15,0.558,977.6006
2/12/2020 9:46,-15.45,84.6,16.95,351.5,977.4351
2/12/2020 9:46,-15.42,84.6,17.15,0.437,978.097
2/12/2020 9:46,-15.45,84.6,15.88,348.3,978.1798
2/12/2020 9:46,-15.42,84.6,15.19,0.194,978.097
2/12/2020 9:46,-15.45,84.7,17.35,2.087,978.2626
2/12/2020 9:46,-15.35,85.2,19.01,5.388,978.097
2/12/2020 9:46,-15.49,84.6,19.4,23.3,978.0143
2/12/2020 9:46,-15.45,84.6,18.72,0.17,977.6006
2/12/2020 9:46,-15.52,84.6,18.42,5.315,977.6006
2/12/2020 9:46,-15.45,84.6,17.74,350,978.1798
2/12/2020 9:46,-15.45,84.7,15.88,0.17,978.2626
2/12/2020 9:46,-15.49,84.6,16.56,351.5,978.428
2/12/2020 9:46,-15.49,84.6,16.95,0.267,978.2626
2/12/2020 9:47,-15.45,84.6,16.86,1.044,978.0143
2/12/2020 9:47,-15.49,84.6,15.39,0.243,978.1798
2/12/2020 9:47,-15.35,84.6,16.27,0.243,977.6833
2/12/2020 9:47,-15.49,84.7,17.15,-0.728,977.5178
2/12/2020 9:47,-15.56,84.6,16.17,351.5,977.9315
2/12/2020 9:47,-15.45,84.6,17.35,14.15,978.0143
2/12/2020 9:47,-15.52,84.5,17.54,176.6,978.2626
2/12/2020 9:47,-15.45,84.6,17.25,22.57,978.2626
2/12/2020 9:47,-15.49,84.6,15.48,350.3,977.5178
2/12/2020 9:47,-15.49,84.7,16.56,349.1,977.4351
2/12/2020 9:47,-15.49,84.6,17.25,0.825,977.8488
2/12/2020 9:47,-15.49,84.7,16.56,349,977.4351
2/12/2020 9:47,-15.52,84.6,17.54,336,977.9315
2/12/2020 9:47,-15.52,84.6,17.15,351.5,978.0143
2/12/2020 9:47,-15.49,84.6,17.25,21.99,978.2626
2/12/2020 9:47,-15.45,84.7,16.37,22.48,978.3453
2/12/2020 9:47,-15.42,84.6,16.66,105,977.8488
2/12/2020 9:47,-15.42,84.6,16.66,0.461,977.6006
2/12/2020 9:47,-15.49,84.6,18.23,2.403,977.6006
2/12/2020 9:47,-15.38,84.6,17.64,2.937,977.7661
2/12/2020 9:47,-15.38,84.6,17.15,4.733,978.0143
2/12/2020 9:47,-15.49,84.7,17.44,5.752,978.1798
2/12/2020 9:47,-15.45,84.6,16.95,3.762,978.2626
2/12/2020 9:47,-15.38,84.6,17.15,2.476,978.097
2/12/2020 9:47,-15.35,84.6,18.72,0.388,977.6006
2/12/2020 9:47,-15.45,84.5,19.99,0.291,978.2626
2/12/2020 9:47,-15.45,84.6,20.19,2.767,977.9315
2/12/2020 9:47,-15.49,84.7,21.07,0.631,978.0143
2/12/2020 9:47,-15.42,84.6,21.17,5.461,977.5178
2/12/2020 9:47,-15.42,84.6,20.29,5.728,978.2626
2/12/2020 9:47,-15.52,84.6,19.89,0.34,978.428
2/12/2020 9:47,-15.52,84.7,20.48,1.383,978.2626
2/12/2020 9:47,-15.42,84.6,20.29,0.243,977.6006
2/12/2020 9:47,-15.49,84.5,19.01,2.209,977.5178
2/12/2020 9:47,-15.42,84.6,19.4,23.13,977.4351
2/12/2020 9:47,-15.45,84.7,19.89,2.087,977.6833
2/12/2020 9:47,-15.49,84.6,19.99,0.922,978.097
2/12/2020 9:47,-15.42,84.6,20.58,351.1,978.097
2/12/2020 9:47,-15.56,84.6,19.01,349,977.9315
2/12/2020 9:47,-15.42,84.6,18.33,20.9,977.6833
2/12/2020 9:47,-15.49,84.6,20.48,0.267,977.5178
2/12/2020 9:47,-15.49,84.6,21.66,304.9,977.5178
2/12/2020 9:47,-15.42,84.6,21.76,10,977.5178
2/12/2020 9:47,-15.49,84.6,20.78,5.121,977.6833
2/12/2020 9:47,-15.42,84.6,19.6,1.99,978.1798
2/12/2020 9:47,-15.49,84.6,18.13,0.267,978.0143
2/12/2020 9:47,-15.49,84.6,18.13,351.5,977.9315
2/12/2020 9:47,-15.49,84.6,21.17,350.2,977.9315
2/12/2020 9:47,-15.45,84.5,20.87,2.233,977.4351
2/12/2020 9:47,-15.49,84.7,19.89,2.718,977.6833
2/12/2020 9:47,-15.52,84.6,18.03,22.43,978.097
2/12/2020 9:47,-15.35,84.6,19.4,2.597,978.2626
2/12/2020 9:47,-15.45,84.6,20.87,351.5,978.2626
2/12/2020 9:47,-15.42,84.6,22.64,0.267,977.6006
2/12/2020 9:47,-15.42,84.6,22.34,351.5,977.6006
2/12/2020 9:47,-15.49,84.7,22.15,1.262,977.8488
2/12/2020 9:47,-15.38,84.6,21.76,351.5,977.4351
2/12/2020 9:47,-15.52,84.6,22.25,24.47,977.4351
2/12/2020 9:47,-15.49,84.6,21.66,324.2,977.7661
2/12/2020 9:47,-15.56,84.5,21.46,18.62,978.0143
2/12/2020 9:48,-15.42,84.5,21.07,0.121,978.097
2/12/2020 9:48,-15.45,84.6,20.29,2.646,978.097
2/12/2020 9:48,-15.49,84.5,21.36,23.74,978.097
2/12/2020 9:48,-15.35,84.6,21.95,22.5,977.9315
2/12/2020 9:48,-15.45,84.5,20.78,350.9,977.4351
2/12/2020 9:48,-15.42,84.6,21.46,0.85,977.4351
2/12/2020 9:48,-15.45,84.5,22.34,0.364,977.5178
2/12/2020 9:48,-15.45,84.6,19.89,4.223,977.9315
2/12/2020 9:48,-15.52,84.5,21.07,351.3,978.097
2/12/2020 9:48,-15.45,84.5,21.56,341.5,978.0143
2/12/2020 9:48,-15.49,84.5,21.27,20.56,978.097
2/12/2020 9:48,-15.56,84.5,20.78,314.8,977.9315
2/12/2020 9:48,-15.59,84.5,21.36,349,977.4351
2/12/2020 9:48,-15.56,84.6,21.85,350.3,977.2696
2/12/2020 9:48,-15.49,84.5,22.64,349,977.6833
2/12/2020 9:48,-15.52,84.4,23.32,219.2,977.9315
2/12/2020 9:48,-15.52,84.5,23.52,0.17,977.9315
2/12/2020 9:48,-15.38,84.5,23.32,0.243,977.9315
2/12/2020 9:48,-15.56,84.5,22.25,348.9,977.6006
2/12/2020 9:48,-15.38,84.4,21.46,25.34,977.2696
2/12/2020 9:48,-15.52,84.4,21.85,348.7,977.2696
2/12/2020 9:48,-15.56,84.4,21.07,2.888,977.2696
2/12/2020 9:48,-15.49,84.4,19.7,0.437,977.6006
2/12/2020 9:48,-15.49,84.4,19.6,351.5,977.9315
2/12/2020 9:48,-15.52,84.5,20.78,348.1,978.1798
2/12/2020 9:48,-15.49,84.4,21.17,351.4,978.097
2/12/2020 9:48,-15.62,84.4,19.31,351.4,977.8488
2/12/2020 9:48,-15.49,84.4,21.85,345.7,977.4351
2/12/2020 9:48,-15.52,84.4,22.44,348.9,977.5178
2/12/2020 9:48,-15.42,84.4,21.85,348.3,977.6833
2/12/2020 9:48,-15.42,84.3,21.56,351.2,977.7661
2/12/2020 9:48,-15.42,84.4,20.19,268.4,977.9315
2/12/2020 9:48,-15.56,84.3,21.46,350.6,978.097
2/12/2020 9:48,-15.56,84.4,22.05,348.4,978.097
2/12/2020 9:48,-15.56,84.4,22.54,2.354,977.2696
2/12/2020 9:48,-15.45,84.3,21.17,351.5,977.2696
2/12/2020 9:48,-15.42,84.4,20.78,23.03,978.097
2/12/2020 9:48,-15.49,84.4,20.97,15.85,977.9315
2/12/2020 9:48,-15.45,84.3,21.17,348.6,978.1798
2/12/2020 9:48,-15.42,84.3,21.17,351.6,978.0143
2/12/2020 9:48,-15.56,84.4,21.27,349.7,977.4351
2/12/2020 9:48,-15.49,84.3,21.27,23.25,978.0143
2/12/2020 9:48,-15.56,84.4,20.48,21.09,977.7661
2/12/2020 9:48,-15.45,84.3,19.99,351.5,977.4351
2/12/2020 9:48,-15.45,84.4,20.48,25.34,977.5178
2/12/2020 9:48,-15.49,84.3,20.09,20.75,977.6833
2/12/2020 9:48,-15.62,84.3,20.19,22.57,977.9315
2/12/2020 9:48,-15.52,84.2,19.7,0.291,978.097
2/12/2020 9:48,-15.62,84.3,19.99,2.621,977.8488
2/12/2020 9:48,-15.52,84.3,20.29,2.403,977.6833
2/12/2020 9:48,-15.45,84.3,20.29,0.194,977.6833
2/12/2020 9:48,-15.52,84.3,20.87,25.12,977.4351
2/12/2020 9:48,-15.49,84.3,20.29,0.194,977.6833
2/12/2020 9:48,-15.56,84.3,19.4,351.5,977.8488
2/12/2020 9:48,-15.52,84.3,20.09,1.626,978.1798
2/12/2020 9:48,-15.52,84.3,21.17,347.4,978.2626
2/12/2020 9:48,-15.52,84.3,21.36,0.121,978.097
2/12/2020 9:48,-15.66,84.4,20.97,350.6,977.4351
2/12/2020 9:48,-15.56,84.2,19.4,350.9,977.4351
2/12/2020 9:48,-15.59,84.3,19.21,5.34,978.097
2/12/2020 9:49,-15.52,84.2,20.38,2.524,977.5178
2/12/2020 9:49,-15.59,84.2,19.4,23.11,977.5178
2/12/2020 9:49,-15.56,84.3,19.4,1.189,978.2626
2/12/2020 9:49,-15.52,84.3,19.7,3.762,978.1798
2/12/2020 9:49,-15.49,84.2,19.7,0.194,977.4351
2/12/2020 9:49,-15.62,84.3,18.52,0.825,977.8488
2/12/2020 9:49,-15.52,84.4,17.44,1.335,977.6833
2/12/2020 9:49,-15.69,84.4,18.23,0.218,977.4351
2/12/2020 9:49,-15.59,84.3,17.64,5.922,977.7661
2/12/2020 9:49,-15.56,84.3,16.66,21.75,977.4351
2/12/2020 9:49,-15.59,84.2,16.95,0.267,978.0143
2/12/2020 9:49,-15.59,84.3,15.97,2.282,978.2626
2/12/2020 9:49,-15.56,84.2,15.48,22.82,978.097
2/12/2020 9:49,-15.59,84.3,16.76,1.942,978.097
2/12/2020 9:49,-15.52,84.2,18.13,9.56,977.6006
2/12/2020 9:49,-15.49,84.3,18.42,4.927,977.6006
2/12/2020 9:49,-15.56,84.2,17.74,3.689,978.097
2/12/2020 9:49,-15.59,84.2,17.64,351.4,978.1798
2/12/2020 9:49,-15.59,84.3,17.93,350.3,978.3453
2/12/2020 9:49,-15.56,84.3,17.35,351.5,978.3453
2/12/2020 9:49,-15.52,84.2,16.86,350,978.1798
2/12/2020 9:49,-15.59,84.3,17.64,351.4,978.0143
2/12/2020 9:49,-15.52,84.2,16.66,349.4,977.6006
2/12/2020 9:49,-15.56,84.3,18.13,350.2,977.6006
2/12/2020 9:49,-15.56,84.2,18.72,347.4,978.0143
2/12/2020 9:49,-15.59,84.2,17.84,2.5,978.097
2/12/2020 9:49,-15.59,84.2,18.13,351.1,978.2626
2/12/2020 9:49,-15.59,84.2,18.82,351.5,978.2626
2/12/2020 9:49,-15.62,84.2,17.93,22.04,977.6006
2/12/2020 9:49,-15.49,84.2,18.82,24.37,977.5178
2/12/2020 9:49,-15.49,84.3,18.52,16.31,977.6006
2/12/2020 9:49,-15.45,84.3,18.52,351.5,977.6006
2/12/2020 9:49,-15.52,84.3,19.6,0.218,978.097
2/12/2020 9:49,-15.66,84.3,18.82,22.06,978.2626
2/12/2020 9:49,-15.59,84.2,18.72,1.529,978.2626
2/12/2020 9:49,-15.69,84.3,19.99,21.55,978.2626
2/12/2020 9:49,-15.56,84.3,19.6,351.5,977.6006
2/12/2020 9:49,-15.62,84.2,18.62,1.65,977.6006
2/12/2020 9:49,-15.62,84.2,17.44,4.102,977.6006
2/12/2020 9:49,-15.56,84.2,16.76,1.966,977.9315
2/12/2020 9:49,-15.62,84.2,17.93,141,978.1798
2/12/2020 9:49,-15.52,84.3,17.64,349.9,978.2626
2/12/2020 9:49,-15.59,84.3,17.25,351.2,978.3453
2/12/2020 9:49,-15.59,84.2,17.54,349.6,978.428
2/12/2020 9:49,-15.56,84.3,18.82,21.82,977.7661
2/12/2020 9:49,-15.59,84.2,18.03,0.17,977.6833
2/12/2020 9:49,-15.59,84.3,17.15,351.5,978.097
2/12/2020 9:49,-15.62,84.2,18.72,348.6,978.1798
2/12/2020 9:49,-15.62,84.3,19.5,350.1,978.2626
2/12/2020 9:49,-15.62,84.4,19.89,348.9,978.2626
2/12/2020 9:49,-15.62,84.2,18.82,351.5,977.5178
2/12/2020 9:49,-15.62,84.2,18.42,350.7,978.097
2/12/2020 9:49,-15.56,84.1,18.91,1.796,978.2626
2/12/2020 9:49,-15.59,84.2,19.5,21.67,978.1798
2/12/2020 9:49,-15.59,84.2,19.8,346.9,977.6833
2/12/2020 9:49,-15.62,84.2,20.29,0.146,978.097
2/12/2020 9:49,-15.66,84.2,20.78,345.3,978.3453
2/12/2020 9:49,-15.59,84.2,22.34,347.2,978.3453
2/12/2020 9:49,-15.59,84.3,21.56,347.3,978.1798
2/12/2020 9:49,-15.66,84.3,22.05,345.1,977.7661
2/12/2020 9:50,-15.56,84.2,21.66,346.3,978.0143
2/12/2020 9:50,-15.56,84.2,21.46,348.3,978.1798
2/12/2020 9:50,-15.56,84.2,20.97,343.7,977.9315
2/12/2020 9:50,-15.62,84.2,21.36,347.7,977.6006
2/12/2020 9:50,-15.59,84.2,21.07,349.1,977.9315
2/12/2020 9:50,-15.66,84.3,20.29,108.2,977.8488
2/12/2020 9:50,-15.62,84.2,20.68,351.5,978.1798
2/12/2020 9:50,-15.59,84.2,21.07,345.3,978.2626
2/12/2020 9:50,-15.56,84.2,21.76,349.1,977.6833
2/12/2020 9:50,-15.66,84.3,21.17,349.5,977.6833
2/12/2020 9:50,-15.52,84.2,20.68,346.3,977.6006
2/12/2020 9:50,-15.62,84.2,21.07,350.6,978.2626
2/12/2020 9:50,-15.69,84.2,21.07,3.689,978.097
2/12/2020 9:50,-15.73,84.3,20.09,5.194,977.9315
2/12/2020 9:50,-15.66,84.2,20.09,3.18,978.097
2/12/2020 9:50,-15.59,84.2,19.89,0.17,977.4351
2/12/2020 9:50,-15.62,84.2,20.58,349.1,977.4351
2/12/2020 9:50,-15.66,84.2,19.89,348.2,977.6006
2/12/2020 9:50,-15.56,84.3,19.8,350.6,978.2626
2/12/2020 9:50,-15.66,84.2,19.8,351.4,977.8488
2/12/2020 9:50,-15.66,84.2,18.91,348,978.2626
2/12/2020 9:50,-15.62,84.3,17.64,351.5,978.2626
2/12/2020 9:50,-15.59,84.3,17.44,351.4,978.2626
2/12/2020 9:50,-15.69,84.2,17.35,1.699,978.2626
2/12/2020 9:50,-15.66,84.2,17.44,350.8,977.8488
2/12/2020 9:50,-15.59,84.2,18.42,351.3,977.8488
2/12/2020 9:50,-15.56,84.3,18.42,350.8,977.6006
2/12/2020 9:50,-15.59,84.2,17.64,1.359,978.0143
