"TOA5","DOW7_MESO","CR1000","23380","CR1000.Std.16","CPU:MESO_PROGRAM_20150527.CR1","6359","All"
"TIMESTAMP","RECORD","Last_Clock_Sync.","#_Clock_Syncs.","Temperature","Rel._Humid.","Blade_Wind_Spd.","Blade_Wind_Dir.","Barometer","GPS_Lat._Deg","GPS_Lat._Min","GPS_Long._Deg","GPS_Long._Min","GPS_Altitude","GPS_Speed","GPS_Course","GPS_DOP","GPS_Fix_Qual.","GPS_#_of_Sats."
"TS","RN","ms","","deg C","%","m/s","deg","mbar","deg","min","deg","min","m","knts","deg","m","","SV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-02-12 06:35:21",695319,950,3,-1.524,82,4.9,272.6,971.974,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:22",695320,950,3,-1.283,82,4.802,273,971.974,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:23",695321,950,3,-1.386,82.1,4.704,270.1,972.1394,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:24",695322,950,3,-1.42,82.1,4.704,269.9,971.5602,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:25",695323,950,3,-1.317,82.1,4.704,270.2,971.8085,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:26",695324,950,3,-1.386,82.1,4.704,271.7,971.974,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:27",695325,950,3,-1.283,82.1,4.704,269.1,971.4775,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:28",695326,950,3,-1.42,82,4.606,274.2,971.4775,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:29",695327,950,3,-1.386,82.1,4.606,275.8,972.1394,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:30",695328,950,3,-1.455,82,4.508,272.8,972.1394,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:31",695329,950,3,-1.351,82.1,4.508,271.8,972.1394,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:32",695330,950,3,-1.42,82.2,4.41,269.7,972.1394,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:33",695331,950,3,-1.558,82,4.41,275.5,971.6429,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:34",695332,950,3,-1.386,82,4.41,275.3,971.6429,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:35",695333,950,3,-1.317,82.1,4.508,274.6,971.312,47,48.1454,-97,-10.4779,2815,0,138,3.3,2,5
"2020-02-12 06:35:36",695334,950,3,-1.386,82.1,4.606,272.2,971.974,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:37",695335,950,3,-1.455,82.1,4.606,272.4,971.8912,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:38",695336,950,3,-1.386,82,4.606,272.3,972.0567,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:39",695337,950,3,-1.351,82.1,4.704,271.2,972.1394,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:40",695338,950,3,-1.42,82,4.704,274.9,972.1394,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:41",695339,950,3,-1.351,82,4.606,274.9,971.6429,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:42",695340,950,3,-1.42,82.1,4.41,274.8,971.6429,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:43",695341,950,3,-1.42,82,4.312,273.3,971.312,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:44",695342,950,3,-1.455,82.1,4.312,273,971.7257,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:45",695343,950,3,-1.283,82.1,4.508,273.4,971.8912,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:46",695344,950,3,-1.42,82,4.606,273,972.1394,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:47",695345,950,3,-1.317,82.1,4.508,272.9,972.2222,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:48",695346,950,3,-1.42,82,4.508,272.8,972.0567,47,48.1454,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:49",695347,950,3,-1.489,82,4.508,278.1,972.0567,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:50",695348,950,3,-1.42,82,4.508,274.9,971.3948,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:51",695349,950,3,-1.283,82.1,4.508,277,971.312,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:52",695350,950,3,-1.317,82.1,4.704,272.8,971.7257,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:53",695351,950,3,-1.386,82.1,4.802,273.1,971.974,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:54",695352,950,3,-1.351,82,4.802,273.4,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:55",695353,950,3,-1.386,82.1,4.704,272.7,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:56",695354,950,3,-1.489,82,4.606,273.6,971.974,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:57",695355,950,3,-1.351,82,4.508,275.2,971.5602,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:58",695356,950,3,-1.455,82.1,4.606,272.9,971.4775,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:35:59",695357,950,3,-1.42,82.1,4.41,273.4,972.0567,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:00",695358,950,3,-1.489,82.1,4.606,270.8,971.5602,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:01",695359,950,3,-1.386,82.1,4.508,275.4,971.974,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:02",695360,950,3,-1.351,82,4.508,273.7,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:03",695361,950,3,-1.455,82.1,4.606,273,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:04",695362,950,3,-1.42,82.1,4.41,273.3,971.8912,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:05",695363,950,3,-1.455,82.1,4.508,271.1,971.5602,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:06",695364,950,3,-1.455,82,4.41,270.9,971.3948,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:07",695365,950,3,-1.42,82.1,4.508,273.2,971.4775,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:08",695366,950,3,-1.455,82.1,4.508,270.9,971.5602,47,48.1455,-97,-10.478,2815,0,138,3.3,2,5
"2020-02-12 06:36:09",695367,950,3,-1.283,82.1,4.41,274.1,972.0567,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:10",695368,950,3,-1.317,82,4.41,272.3,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:11",695369,950,3,-1.317,82.1,4.508,271.6,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:12",695370,950,3,-1.42,82,4.508,271.3,971.974,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:13",695371,950,3,-1.42,82.1,4.41,270.3,971.4775,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:14",695372,950,3,-1.317,82.1,4.508,269.3,971.3948,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:15",695373,950,3,-1.455,82.1,4.508,271.5,971.974,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:16",695374,950,3,-1.489,82,4.606,272.1,971.8912,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:17",695375,950,3,-1.489,82,4.606,271.7,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:18",695376,950,3,-1.386,82.1,4.606,271.4,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:19",695377,950,3,-1.455,82.1,4.41,271.5,972.0567,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:20",695378,950,3,-1.351,82,4.41,271.7,971.5602,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:21",695379,950,3,-1.489,82,4.41,271.1,971.4775,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:22",695380,950,3,-1.42,82.1,4.312,271.3,971.3948,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:23",695381,950,3,-1.42,82.1,4.41,271.7,971.7257,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:24",695382,950,3,-1.351,82,4.41,271.9,971.974,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:25",695383,950,3,-1.455,82,4.508,271.7,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:26",695384,950,3,-1.455,82,4.41,270,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:27",695385,950,3,-1.351,82.1,4.508,272.1,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:28",695386,950,3,-1.386,82.1,4.41,271.6,972.1394,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:29",695387,950,3,-1.351,82,4.41,271.1,971.6429,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:30",695388,950,3,-1.283,81.8,4.41,272.2,971.7257,47,48.1455,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:31",695389,950,3,-1.351,82,4.41,272,971.7257,47,48.1456,-97,-10.478,2815,0,138,3.2,2,5
"2020-02-12 06:36:32",695390,950,3,-1.42,82.1,4.41,268.2,972.0567,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:33",695391,950,3,-1.317,82,4.41,270.3,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:34",695392,950,3,-1.386,82,4.508,270.9,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:35",695393,950,3,-1.386,81.9,4.41,273.4,971.974,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:36",695394,950,3,-1.42,82,4.606,269.9,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:37",695395,950,3,-1.386,82,4.508,267.7,971.974,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:38",695396,950,3,-1.42,82,4.508,271.5,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:39",695397,950,3,-1.317,82,4.508,268.5,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:40",695398,950,3,-1.317,82,4.606,274.6,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:41",695399,950,3,-1.351,82,4.508,270.3,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:42",695400,950,3,-1.489,82,4.606,269.8,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:43",695401,950,3,-1.317,82,4.606,273.7,971.8912,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:44",695402,950,3,-1.351,82,4.508,274.1,971.4775,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:45",695403,950,3,-1.42,82,4.606,269.9,971.7257,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:46",695404,950,3,-1.386,82.1,4.606,273.6,971.974,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:47",695405,950,3,-1.42,82,4.508,273.7,971.974,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:48",695406,950,3,-1.489,82,4.704,273.4,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:49",695407,950,3,-1.351,82,4.606,271.4,971.5602,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:50",695408,950,3,-1.455,82,4.508,271.3,972.0567,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:51",695409,950,3,-1.42,82,4.704,270.2,971.8912,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:52",695410,950,3,-1.42,82,4.704,273.4,971.4775,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:53",695411,950,3,-1.42,82,4.704,272.7,971.3948,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:54",695412,950,3,-1.317,82,4.41,270.5,971.8085,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:55",695413,950,3,-1.317,82,4.704,271.3,971.974,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:56",695414,950,3,-1.283,82,4.704,271.7,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:57",695415,950,3,-1.283,82,4.802,271.6,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:58",695416,950,3,-1.248,81.9,4.9,270.7,972.0567,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:36:59",695417,950,3,-1.351,81.9,4.704,270.1,972.1394,47,48.1456,-97,-10.478,2805,0,138,3.2,2,5
"2020-02-12 06:37:00",695418,950,3,-1.248,82,4.508,273.5,972.1394,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:01",695419,950,3,-1.317,81.9,4.606,270.8,971.3948,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:02",695420,950,3,-1.455,82,4.41,270.8,971.6429,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:03",695421,950,3,-1.283,81.9,4.508,271.9,971.974,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:04",695422,950,3,-1.351,81.9,4.41,272.2,972.1394,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:05",695423,950,3,-1.248,82,4.606,273.1,972.1394,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:06",695424,950,3,-2.213,81.8,4.606,271.5,972.1394,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:07",695425,950,3,-1.317,81.9,4.802,270.2,971.312,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:08",695426,950,3,-1.283,81.8,4.704,271.1,971.4775,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:09",695427,950,3,-1.317,81.9,4.704,272.6,972.0567,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:10",695428,950,3,-1.42,81.8,4.9,265.1,971.7257,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:11",695429,950,3,-1.317,82,4.704,271,972.0567,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:12",695430,950,3,-1.386,82,4.704,271,972.1394,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:13",695431,950,3,-1.248,81.9,4.802,268.7,972.3049,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:14",695432,950,3,-1.248,81.9,4.9,270.3,971.974,47,48.1457,-97,-10.4781,2805,0,138,3.2,2,5
"2020-02-12 06:37:15",695433,950,3,-1.351,81.8,4.9,269.9,971.5602,47,48.1457,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:16",695434,950,3,-1.317,81.9,4.704,266.2,971.3948,47,48.1457,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:17",695435,950,3,-1.455,81.8,4.704,270.4,971.974,47,48.1457,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:18",695436,950,3,-1.386,81.9,4.704,267.7,972.1394,47,48.1457,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:19",695437,950,3,-1.351,81.9,4.606,272.4,972.1394,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:20",695438,950,3,-1.283,81.9,4.508,272.9,972.1394,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:21",695439,950,3,-1.351,81.8,4.508,269.9,972.0567,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:22",695440,950,3,-1.351,81.8,4.312,269.1,971.8912,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:23",695441,950,3,-1.351,81.8,4.312,269.3,971.4775,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:24",695442,950,3,-1.386,82,4.41,270.4,971.3948,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:25",695443,950,3,-1.317,81.9,4.41,270.5,971.4775,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:26",695444,950,3,-1.386,81.9,4.312,273.5,972.1394,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:27",695445,950,3,-1.317,81.9,4.214,272.1,971.312,47,48.1458,-97,-10.4782,2805,0,138,3.2,2,5
"2020-02-12 06:37:28",695446,950,3,-1.386,82,4.312,272,971.8085,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:29",695447,950,3,-1.317,81.8,4.41,270.8,971.4775,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:30",695448,950,3,-1.42,81.8,4.704,272.9,971.5602,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:31",695449,950,3,-1.317,81.9,4.606,269.5,971.3948,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:32",695450,950,3,-1.317,82,4.606,269.8,971.3948,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:33",695451,950,3,-1.42,82,4.606,269.7,971.6429,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:34",695452,950,3,-1.351,81.9,4.41,268.8,971.974,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:35",695453,950,3,-1.317,81.9,4.312,268,972.1394,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:36",695454,950,3,-1.248,81.9,4.508,266.9,972.1394,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:37",695455,950,3,-1.455,82,4.312,270.2,971.312,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:38",695456,950,3,-1.386,82,4.312,271.1,971.4775,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:39",695457,950,3,-1.351,82,4.116,269.6,972.1394,47,48.1458,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:40",695458,950,3,-1.283,81.9,4.214,269.5,971.4775,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:41",695459,950,3,-1.42,82,4.312,271.7,971.7257,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:42",695460,950,3,-1.42,81.9,4.312,268.2,971.974,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:43",695461,950,3,-1.455,82,4.312,270.1,972.1394,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:44",695462,950,3,-1.317,82,4.214,268.6,972.0567,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:45",695463,950,3,-1.283,82,4.312,269.3,971.4775,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:46",695464,950,3,-1.455,81.9,4.312,268.5,971.7257,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:47",695465,950,3,-1.42,82,4.214,269.5,971.8912,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:48",695466,950,3,-1.351,82,4.41,270.9,971.7257,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:49",695467,950,3,-1.351,82,4.312,268.1,971.4775,47,48.1459,-97,-10.4783,2805,0,138,3.2,2,5
"2020-02-12 06:37:50",695468,950,3,-1.248,82,4.41,269.3,971.4775,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:51",695469,950,3,-1.283,82,4.41,269.7,971.4775,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:52",695470,950,3,-1.386,82,4.312,269.2,971.5602,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:53",695471,950,3,-1.351,82,4.41,270.5,971.7257,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:54",695472,950,3,-1.317,82,4.312,271.5,971.4775,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:55",695473,950,3,-1.317,82,4.41,271.3,971.312,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:56",695474,950,3,-1.42,82,4.312,270.5,971.7257,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:57",695475,950,3,-1.351,82,4.312,270.2,972.1394,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:58",695476,950,3,-1.386,82,4.214,268.9,971.8912,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:37:59",695477,950,3,-1.386,82,4.214,270.2,971.4775,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:00",695478,950,3,-1.42,82.1,4.214,269.6,972.0567,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:01",695479,950,3,-1.386,82.1,4.214,271.8,971.312,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:02",695480,950,3,-1.351,82,4.214,271.4,971.4775,47,48.1459,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:03",695481,950,3,-1.42,82,4.214,269.8,971.312,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:04",695482,950,3,-1.386,82,4.214,269.9,971.7257,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:05",695483,950,3,-1.351,82,4.41,270,971.8912,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:06",695484,950,3,-1.317,82,4.41,270.8,972.1394,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:07",695485,950,3,-1.283,82.1,4.41,269.9,971.8912,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:08",695486,950,3,-1.248,82,4.312,271.1,972.1394,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:09",695487,950,3,-1.489,82,4.508,272.2,972.1394,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:10",695488,950,3,-1.317,82,4.41,268.7,971.4775,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:11",695489,950,3,-1.248,82,4.508,269.3,971.3948,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:12",695490,950,3,-1.455,82,4.41,267.7,971.8085,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:13",695491,950,3,-1.351,82,4.41,268.7,971.974,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:14",695492,950,3,-1.42,82,4.508,267.8,972.1394,47,48.146,-97,-10.4784,2805,0,138,3.2,2,5
"2020-02-12 06:38:15",695493,950,3,-1.42,82,4.41,270.9,972.1394,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:16",695494,950,3,-1.317,82,4.41,270.4,971.974,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:17",695495,950,3,-1.351,82.1,4.508,273.1,971.312,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:18",695496,950,3,-1.351,82,4.508,268.6,971.6429,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:19",695497,950,3,-1.317,82,4.508,270.7,971.974,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:20",695498,950,3,-1.455,82,4.508,270.2,971.8912,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:21",695499,950,3,-1.317,82,4.704,272.6,972.0567,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:22",695500,950,3,-1.386,82,4.704,270,972.1394,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:23",695501,950,3,-1.386,82,4.802,271.9,972.1394,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:24",695502,950,3,-1.386,82,4.704,271.9,971.8085,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:25",695503,950,3,-1.214,82,4.704,271.1,971.6429,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:26",695504,950,3,-1.317,82,4.606,272.5,971.7257,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:27",695505,950,3,-1.455,82,4.606,271.4,972.1394,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:28",695506,950,3,-1.317,82,4.508,269.7,971.6429,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
"2020-02-12 06:38:29",695507,950,3,-1.351,82.1,4.508,269.3,972.1394,47,48.146,-97,-10.4785,2805,0,138,3.2,2,5
